title,generated_reference,IQ_1_ans1,IQ_1_ans2,IQ_1_ans3,neural_ans2_prob,IQ_2_ans1,IQ_2_ans2,IQ_2_ans3,neural_ans3_prob,IQ_3_ans1,IQ_3_ans2,IQ_3_ans3,neural_ans4_prob,DQ_ans1,DQ_ans2,DQ_ans3,DQ_ans4,DQ_ans5,DQ_ans6,DQ_ans7,DQ_ans8,DQ_ans9,DQ_ans10,DQ_llama_prob,IQ_1_llama_prob,IQ_2_llama_prob,IQ_3_llama_prob,neural_ans1_prob,bing_return
North America,YQS,Canada,Canada,Canada,1.0,Yellowknife Airport,Yellowknife Airport,Yellowknife Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,0.0,False
North America,YQF,Canada,Canada,Canada,1.0,York Airport,Yellowknife Airport,Yellowknife Airport,0.6667000000000001,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YQR,Canada,Canada,Canada,1.0,Regina International Airport,Regina International Airport,Regina International Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YXH,Canada,Canada,Canada,1.0,London Oxford Airport (Kemble),London Oxford Airport (Kemble),London Oxford Airport (Kemble),1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YQR,Canada,Canada,Canada,1.0,Regina International Airport,Regina International Airport,Regina International Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YXC,Canada,Canada,Canada,1.0,Yellowknife Airport,Yellowknife Airport,Yellowknife Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YXT,Canada,Canada,Canada,1.0,Yellowknife Airport,Yellowknife Airport,Yellowknife Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YZT,Yemen,Yemen,Yemen,1.0,Yuzhno-Sakhalinsk International Airport,Zytunan Airport,Yuzhno-Sakhalinsk International Airport,1.0,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
North America,YXY,Canada,Canada,Canada,1.0,John C. Munro Hamilton International Airport,John C. Munro Hamilton International Airport,John C. Munro Hamilton International Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YCD,"Yorkshire, United Kingdom (UK is a part of Great Britain)","Yugoslavia (This is a historical country, the current country is Serbia)","Yugoslavia (This is the country where the airport was located during the time of the IATA code assignment. However, it no longer exists as a separate entity; it's now part of Serbia and Kosovo.)",0.3333333333333333,Yorkdale Airport,Yorkdale Airport,Yorkdale Airport,1.0,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
North America,YFC,Canada,Canada,Canada,1.0,Yellowknife Airport,Yellowknife Airport,York Fulford Airport,0.6667000000000001,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YAZ,Turkey,Turkey,Turkey,1.0,Izmir Adnan Menderes Airport,Izmir Adnan Menderes Airport,Izmir Adnan Menderes Airport,1.0,Asia,Asia,Asia,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YVR,Canada,Canada,Canada,1.0,Vancouver International Airport,Vancouver International Airport,Vancouver International Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YWG,Canada,Canada,Canada,1.0,Winnipeg James Armstrong Richardson International Airport,Winnipeg James Armstrong Richardson International Airport,Winnipeg James Armstrong Richardson International Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YQR,Canada,Canada,Canada,1.0,Regina International Airport,Regina International Airport,Regina International Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YXE,Canada,Canada,Canada,1.0,Greater Saskatoon Regional Airport,Greater Saskatoon Regional Airport,Greater Saskatoon Regional Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YQS,Canada,Canada,Canada,1.0,Yellowknife Airport,Yellowknife Airport,Yellowknife Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,0.0,False
North America,YQF,Canada,Canada,Canada,1.0,Yellowknife Airport,Yellowknife Airport,Yellowknife Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YQR,Canada,Canada,Canada,1.0,Regina International Airport,Regina International Airport,Regina International Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YXH,Canada,Canada,Canada,1.0,London Oxford Airport (Kemble),London Oxford Airport (Kemble),London Oxford Airport (Kemble),1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YQR,Canada,Canada,Canada,1.0,Regina International Airport,Regina International Airport,Regina International Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YXC,Canada,Canada,Canada,1.0,Yellowknife Airport,Yellowknife Airport,Yellowknife Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YXT,Canada,Canada,Canada,1.0,Yellowknife Airport,Yellowknife Airport,Yellowknife Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YZT,Yemen,Yemen,Yemen,1.0,Yazd Airport,Yuzhno-Sakhalinsk International Airport,Yuzhno-Sakhalinsk International Airport,1.0,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
North America,YXY,Canada,Canada,Canada,1.0,John C. Munro Hamilton International Airport,John C. Munro Hamilton International Airport,John C. Munro Hamilton International Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YCD,Yemen,Yemen,"Yorkshire, United Kingdom (Note: Yorkshire is a region, but for the sake of your question, I've provided the country name.)",0.6666666666666666,Yorkdale Airport,Yorkdale Airport,Yorkdale Airport,1.0,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
North America,YFC,Canada,Canada,Canada,1.0,Yellowknife Airport,York Fulford Airport,York Fulford Airport,0.6667000000000001,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YAZ,Turkey,Turkey,Turkey,1.0,Izmir Adnan Menderes Airport,Izmir Adnan Menderes Airport,Izmir Adnan Menderes Airport,1.0,Asia,Asia,Asia,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YVR,Canada,Canada,Canada,1.0,Vancouver International Airport,Vancouver International Airport,Vancouver International Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YWG,Canada,Canada,Canada,1.0,Winnipeg James Armstrong Richardson International Airport,Winnipeg James Armstrong Richardson International Airport,Winnipeg James Armstrong Richardson International Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YQR,Canada,Canada,Canada,1.0,Regina International Airport,Regina International Airport,Regina International Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YXE,Canada,Canada,Canada,1.0,Greater Saskatoon Regional Airport,Greater Saskatoon Regional Airport,Greater Saskatoon Regional Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YQS,Canada,Canada,Canada,1.0,Waterloo Region International Airport (YQS),Yellowknife Airport,Yellowknife Airport,0.5,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,0.0,False
North America,YQF,Canada,Canada,Canada,1.0,Longueuil-Trudeau YQF Airport,Yellowknife Airport,Yellowknife Airport,0.5,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YQR,Canada,Canada,Canada,1.0,Regina International Airport,Regina International Airport,Regina International Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YXH,Canada,Canada,Canada,1.0,London Oxford Airport (Kix),London Oxford Airport (Kemble),London Oxford Airport (Kix),0.6667000000000001,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YQR,Canada,Canada,Canada,1.0,Regina International Airport,Regina International Airport,Regina International Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YXC,Canada,Canada,Canada,1.0,Yellowknife Airport,Yellowknife Airport,Yellowknife Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YXT,Canada,Canada,Canada,1.0,Yellowknife Airport,Yellowknife Airport,Yellowknife Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YZT,Yemen,Yemen,Yemen,1.0,Yuzhno-Sakhalinsk International Airport,Yuzhno-Sakhalinsk International Airport,Yuzhno-Sakhalinsk International Airport,1.0,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
North America,YXY,Canada,Canada,Canada,1.0,John C. Munro Hamilton International Airport,John C. Munro Hamilton International Airport,John C. Munro Hamilton International Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YCD,Yemen,"Yorkshire, United Kingdom (Note: ""Yorkshire"" is a region in England, but for the purpose of your question, it's more appropriate to use ""United Kingdom"" as it includes Yorkshire.)",Yemen,0.6666666666666666,Yorkdale Airport,Yorkdale Airport,Yorkdale Airport,1.0,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
North America,YFC,Canada,Canada,Canada,1.0,York Fulford Airport,Yellowknife Airport,Yellowknife Airport,0.5,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YAZ,Turkey,Turkey,Turkey,1.0,Izmir Adnan Menderes Airport,Izmir Adnan Menderes Airport,Izmir Adnan Menderes Airport,1.0,Asia,Asia,Asia,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YVR,Canada,Canada,Canada,1.0,Vancouver International Airport,Vancouver International Airport,Vancouver International Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YWG,Canada,Canada,Canada,1.0,Winnipeg James Armstrong Richardson International Airport,Winnipeg James Armstrong Richardson International Airport,Winnipeg James Armstrong Richardson International Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YQR,Canada,Canada,Canada,1.0,Regina International Airport,Regina International Airport,Regina International Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YXE,Canada,Canada,Canada,1.0,Greater Saskatoon Regional Airport,Greater Saskatoon Regional Airport,Greater Saskatoon Regional Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YQS,Canada,Canada,Canada,1.0,Yellowknife Airport,Yellowknife Airport,Yellowknife Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,0.0,False
North America,YQF,Canada,Canada,Canada,1.0,Yellowknife Airport,Yellowknife Airport,Yellowknife Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YQR,Canada,Canada,Canada,1.0,Regina International Airport,Regina International Airport,Regina International Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YXH,Canada,Canada,Canada,1.0,London Oxford Airport (Kemble),London Oxford Airport,London Oxford Airport (Kemble),1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YQR,Canada,Canada,Canada,1.0,Regina International Airport,Regina International Airport,Regina International Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YXC,Canada,Canada,Canada,1.0,Yellowknife Airport,Yellowknife Airport,Yellowknife Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YXT,Canada,Canada,Canada,1.0,Yellowknife Airport,Yellowknife Airport,Yellowknife Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YZT,Yemen,Yemen,Yemen,1.0,Yuzhno-Sakhalinsk International Airport,Yantai Laishan International Airport,Yuzhno-Sakhalinsk International Airport,0.6667000000000001,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
North America,YXY,Canada,Canada,Canada,1.0,John C. Munro Hamilton International Airport,John C. Munro Hamilton International Airport,John C. Munro Hamilton International Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YCD,"Yorkshire, United Kingdom (Yorkshire is not an official country but a region within the UK)","Yorkshire, United Kingdom (Note: Yorkshire is not an officially recognized country but a region within the United Kingdom)","Yugoslavia (historical, now divided into several independent countries)",0.3333333333333333,Yorkdale Airport,Yorkdale Airport,Yorkdale Airport,1.0,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
North America,YFC,Canada,Canada,Canada,1.0,York Fulford Airport,York Fulford Airport,York Flying Club (Private Use),1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YAZ,Turkey,Turkey,Turkey,1.0,Izmir Adnan Menderes Airport,Izmir Adnan Menderes Airport,Izmir Adnan Menderes Airport,1.0,Asia,Asia,Europe,0.6666666666666666,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YVR,Canada,Canada,Canada,1.0,Vancouver International Airport,Vancouver International Airport,Vancouver International Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YWG,Canada,Canada,Canada,1.0,Winnipeg James Armstrong Richardson International Airport,Winnipeg James Armstrong Richardson International Airport,Winnipeg James Armstrong Richardson International Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YQR,Canada,Canada,Canada,1.0,Regina International Airport,Regina International Airport,Regina International Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YXE,Canada,Canada,Canada,1.0,Greater Saskatoon Regional Airport,Greater Saskatoon Regional Airport,Greater Saskatoon Regional Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YQS,Canada,Canada,Canada,1.0,Yellowknife Airport,Yellowknife Airport,Yellowknife Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,0.0,False
North America,YQF,Canada,Canada,Canada,1.0,Yellowknife Airport,Yellowknife Airport,Yellowknife Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YQR,Canada,Canada,Canada,1.0,Regina International Airport,Regina International Airport,Regina International Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YXH,Canada,Canada,Canada,1.0,London Oxford Airport (Kemble),London Oxford Airport (Kemble),London Oxford Airport (Kemble),1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YQR,Canada,Canada,Canada,1.0,Regina International Airport,Regina International Airport,Regina International Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YXC,Canada,Canada,Canada,1.0,Yellowknife Airport,Yellowknife Airport,Yellowknife Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
North America,YXT,Canada,Canada,Canada,1.0,Yellowknife Airport,Yellowknife Airport,Yellowknife Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
