title,generated_reference,IQ_1_ans1,IQ_1_ans2,IQ_1_ans3,IQ_1_llama_prob,IQ_2_ans1,IQ_2_ans2,IQ_2_ans3,IQ_2_llama_prob,IQ_3_ans1,IQ_3_ans2,IQ_3_ans3,IQ_3_llama_prob,DQ_ans1,DQ_ans2,DQ_ans3,DQ_ans4,DQ_ans5,DQ_llama_prob, IQ_1_llama_prob, IQ_2_llama_prob, IQ_3_llama_prob, DQ_llama_prob
North America,PIT,Poland: PIT,- POLAND:,- UNITED STATES: Pennsylvania,0.3333333333333333,PIT: Pittsburgh International Airport,PIT: Pittsburgh International Airport,PIT: Pittsburgh International Airport,1.0,AFRICA,AFRICA,AFRICA,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,RDU,- UNITED STATES:,United States: North Carolina,- UNITED STATES,0.3333333333333333,RALEIGH-DURHAM INTL: Raleigh-Durham International Airport,RALEIGH-DURHAM INTL: Raleigh-Durham International Airport,RALEIGH-DURHAM INTL: Raleigh-Durham International Airport,0.0,AMERICA: North America,- NORTH AMERICA,- NORTH AMERICA,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,SFO,United States: San Francisco,United States: San Francisco,United States: San Francisco,1.0,SAN FRANCISCO INTERNATIONAL  San Francisco International Airport,SAN FRANCISCO INTL ARPT,SAN FRANCISCO INTL AIRPORT,0.0,North America:,North America:,AFRICA,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,SEA,- UNITED STATES,United States: SEATTLE,- UNITED STATES,0.6666666666666666,SEATTLE-TACOMA INTERNATIONAL  Seattle Tacoma International Airport,SEATTLE-TACOMA INTERNATIONAL  Seattle Tacoma International Airport,SEATTLE-TACOMA INTERNATIONAL  Seattle Tacoma International Airport,0.0,- ASIA:,- NORTH AMERICA,- NORTH AMERICA:,0.3333333333333333,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,SLC,- UNITED STATES,- UNITED STATES:,- UNITED STATES:,0.6666666666666666,SLC: Salt Lake City International Airport,SLC: Salt Lake City International Airport,SLC: Salt Lake City International Airport,1.0,- NORTH AMERICA,- NORTH AMERICA,- NORTH AMERICA,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,SMF,United States: California,- UNITED STATES: California,United States: California,0.6666666666666666,Sacramento International Airport: Sacramento,Sacramento International Airport: Sacramento,Sacramento International Airport: Sacramento International Airport,0.0,AFRICA,AFRICA,AFRICA,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,STL,United States: ST Louis,United States: ST Louis,- United States,0.6666666666666666,ST LOUIS REGIONAL  St Louis Regional Airport,ST LOUIS REGIONAL: St Louis Lambert International Airport,ST LOUIS INTL: Louis Armstrong New Orleans International Airport,0.0,AMERICA: North America,AFRICA,AMERICA: North America,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,TPA,- UNITED STATES:,- United States: Puerto Rico,- United States,0.3333333333333333,- SANTA TERESA DE KURU AEROPORTO,Tampa International Airport: Tampa International Airport,Tampa International Airport: Tampa International Airport,0.0,AFRICA,AFRICA,- NORTH AMERICA,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,YVR,- CANADA: Vancouver,- CANADA: Vancouver,- CANADA: Vancouver,1.0,Vancouver International Airport: Vancouver International Airport,Vancouver International Airport: Vancouver International Airport,Vancouver International Airport: Vancouver International Airport,1.0,- NORTH AMERICA,- NORTH AMERICA,- NORTH AMERICA,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,YUL,- CANADA: Montreal,- CANADA: Montreal,- CANADA: Montreal,1.0,Pierre Elliott Trudeau International Airport: Pierre Elliott Trudeau International Airport,Montréal-Pierre Elliott Trudeau International Airport,MONTRÉAL PIERRE ELLIOTT TRUDEAU INT'L  Montréal-Pierre Elliott Trudeau International Airport,1.0,- NORTH AMERICA,- NORTH AMERICA,- NORTH AMERICA,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,YYZ,- CANADA,- CANADA: Ontario,- CANADA: Ontario,0.6666666666666666,TORONTO PEEL REGIONS INTERNATIONAL AIRPORT,TORONTO PEEL REGINA MUNICIPAL  Toronto Pearson International Airport,TORONTO PEEL REGIONS INTERNATIONAL  Toronto Pearson International Airport,0.8,- NORTH AMERICA,- NORTH AMERICA,- NORTH AMERICA,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,ABQ,- UNITED STATES,- UNITED STATES,United States: NEW MEXICO,0.6666666666666666,ALBUQUERQUE INTERNATIONAL AIRPORT,ALBUQUERQUE INTL AIRPORT,Albuquerque International Sunport,0.8,AMERICA: North America,AMERICA: North America,- NORTH AMERICA,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,ACN,- CANADA: Canada,- CANADA: Canada,- CANADA: Canada,1.0,Ankara Esenboğa Airport,ACN: Ankara Esenboğa Airport,ACN: Canberra Airport.,0.0,AFRICA: Africa,AFRICA: Africa,AFRICA: Africa,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,AUS,- UNITED STATES,- United States:,- United States:,0.6666666666666666,- Austin-Bergstrom International Airport: Austin-Bergstrom International Airport,- Austin-Bergstrom International Airport: Austin-Bergstrom International Airport,Austin-Bergstrom International Airport: Austin-Bergstrom International Airport,1.0,AUSTRALIA: Australia,AUSTRALIA: Australia,- NORTH AMERICA,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,BHM,- UNITED STATES,- United States,- United States: Alabama,0.6666666666666666,Birmingham-Shuttlesworth International Airport: Birmingham-Shuttlesworth International Airport,Birmingham-Shuttlesworth International Airport: Birmingham-Shuttlesworth International Airport,Birmingham-Shuttlesworth International Airport: Birmingham-Shuttlesworth International Airport,0.0,AFRICA,AFRICA,AFRICA,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,BOI,- BOLIVIA:,- BOLIVIA:,- BOLIVIA:,1.0,BOI Airport: Boise Airport,BOI Airport: Boise Airport,BOISE AIR TERMINAL: Boise Airport,0.0,AFRICA,AFRICA,AFRICA: Africa,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,BNA,- UNITED STATES,United States: TENNESSEE,United States: TENNESSEE,0.6666666666666666,Nashville International Airport: Nashville International Airport,NASHVILLE INTERNATIONAL  Nashville International Airport,Nashville International Airport: Nashville International Airport,0.0,- NORTH AMERICA,North America: Continental Name: North America,North America:,0.3333333333333333,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,BUR,- CUBA: Burica,Belarus,- United States,0.3333333333333333,BUR: Burbank Airport,BUR: Burbank Bob Hope Airport,BUR: Burbank Airport,1.0,AFRICA: Africa,AFRICA: Africa,AFRICA,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,CAX,- CHILE:,- CANADA: Cayo,- CHILE:,0.6666666666666666,- CAPE TOWN INTERNATIONAL  Cape Town International Airport,CAX: Cancun International Airport,Caxias do Sul Airport: Caxias do Sul Airport,0.0,AFRICA: Africa,AFRICA,AFRICA: Africa,0.6666666666666666,no,no,no,no,no,0.5,0.0,0.0,0.0,0.0
North America,CLT,- UNITED STATES: North Carolina,United States: North Carolina,United States: North Carolina,0.6666666666666666,CHARLOTTE REGIONAL AIRPORT,CHARLOTTE REGIONAL AIRPORT.,CHARLOTTE D Douglas International Airport,0.8,- NORTH AMERICA,- NORTH AMERICA,- NORTH AMERICA,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,CMH,- UNITED STATES: Ohio,- UNITED STATES: Ohio,- UNITED STATES: Ohio,1.0,Columbus International Airport: Columbus International Airport,Columbus International Airport: Columbus International Airport,Columbus International Airport: Columbus International Airport,1.0,AFRICA: Africa,- NORTH AMERICA,- NORTH AMERICA,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,CRP,Costa Rica,Croatia,- CROATIA: Croatia,0.3333333333333333,CRP: Caracas Simón Bolívar International Airport,CRP Airport: Crater Lake,CRP Airport: CRP Airport,0.0,AFRICA,AFRICA: Africa,AFRICA,0.6666666666666666,no,no,no,no,no,0.5,0.0,0.0,0.0,0.0
North America,DCA,- UNITED STATES,- UNITED STATES: Washington D.C.,- United States,0.6666666666666666,Washington Dulles International Airport: Washington Dulles International Airport,Washington Dulles International Airport: Washington Dulles International Airport,WASHINGTON REAGAN NATIONAL AIRPORT,1.0,- NORTH AMERICA,AFRICA,AFRICA,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,DFW,United States: TEXAS,- UNITED STATES,United States: TEXAS,0.6666666666666666,DFW Airport: Dallas/Fort Worth International Airport.,DFW Airport: Dallas Love Field,DFW Airport: Dallas/Fort Worth International Airport.,1.0,AMERICA: North America,North America: NORTH AMERICA,North America,0.3333333333333333,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,DTW,United States: DETROIT,United States: DETROIT,- UNITED STATES:,0.6666666666666666,Detroit Metropolitan Wayne County Airport: Detroit Metropolitan Wayne County Airport,Detroit Metropolitan Wayne County Airport: Detroit Metropolitan Airport,Detroit Metropolitan Wayne County Airport: Detroit Metropolitan Wayne County Airport,0.0,North America:,- NORTH AMERICA,- NORTH AMERICA,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,EWR,United States: NEW JERSEY,United States: NEW JERSEY,United States: NEW JERSEY,1.0,NEW JERSEY.,NEW JERSEY.,NEW JERSEY: Newark Liberty International Airport,0.0,North America:,- NORTH AMERICA,- NORTH AMERICA,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,FLL,United States: Florida,United States: Florida,United States: FLORIDA,1.0,FORT LAUDERDALE-HOLLYWOOD INTERNATIONAL  Fort Lauderdale-Hollywood International Airport,FORT LAUDERDALE-HOLLYWOOD INTL  FORT LAUDERDALE HOLLYWOOD INTL AIRPORT,FORT LAUDERDALE-HOLLYWOOD INTL: Fort Lauderdale–Hollywood International Airport,0.0,- NORTH AMERICA,- NORTH AMERICA,- NORTH AMERICA,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,GSO,- UNITED STATES,- United States,- UNITED STATES,1.0,Greensboro/Piedmont Triad International Airport: Greensboro,GREENSBORO WILMINGTON INTL: Greensboro Wilmington International Airport,Greensboro/Piedmont Triad International Airport: Greensboro,0.8,AFRICA: Africa,AFRICA,AFRICA,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,HOU,- United States,- UNITED STATES,- UNITED STATES: Texas,0.6666666666666666,HOUSTON INTL ARPT,HOUSTON INTERCONTINENTAL  George Bush Intercontinental Airport,HOUSTON,1.0,- NORTH AMERICA,- NORTH AMERICA,- NORTH AMERICA,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,IAH,- UNITED STATES: Texas,United States: Texas,United States: Texas,0.6666666666666666,HOUSTON INTERCONTINENTAL AIRPORT,HOUSTON INTERCONTINENTAL AIRPORT,HOUSTON INTERCONTINENTAL AIRPORT,0.0,North America:,AMERICA: North America,North America:,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,IND,India: IND,India: IND,India: IND,1.0,INDIANAPOLIS INTERNATIONAL AIRPORT,Indianapolis International Airport,INDIANAPOLIS INTERNATIONAL AIRPORT,1.0,AFRICA,AFRICA: Africa,AFRICA,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,JAX,- UNITED STATES,- UNITED STATES:,- United States: Florida,0.3333333333333333,Jacksonville International Airport: Jacksonville Airport,JACKSONVILLE INTL ARPT,Jackson: Jackson International Airport,0.0,AFRICA: Africa,AFRICA,AFRICA,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,JFK,United States: NEW YORK,United States: NEW YORK,United States: NEW YORK,1.0,JFK Airport: John F Kennedy International Airport,JFK Airport: John F Kennedy International Airport,NEW YORK JOHN F KENNEDY INTERNATIONAL AIRPORT,1.0,AMERICA: North America,NORTH AMERICA:,North America: NORTH AMERICA,0.3333333333333333,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,LAX,United States: Los Angeles,United States: Los Angeles,- UNITED STATES:,0.6666666666666666,Los Angeles International Airport: Los Angeles International Airport,Los Angeles International Airport: Los Angeles International Airport.,Los Angeles International Airport: Los Angeles International Airport,1.0,AMERICA: North America,- NORTH AMERICA,- NORTH AMERICA,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,LAS,- United States,- United States,- United States,1.0,LAS: Las Vegas McCarran Airport.,LAS: Las Vegas McCarran International Airport,LAS: Las Vegas McCarran International Airport,1.0,AFRICA:,AFRICA,AFRICA,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,MCO,- UNITED STATES,- United States,- UNITED STATES,1.0,ORLANDO INTERNATIONAL  Orlando International Airport,ORLANDO INTERNATIONAL  ORLANDO,ORLANDO INTERNATIONAL AIRPORT,0.0,AFRICA,AFRICA,North America:,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,MIA,- UNITED STATES: Florida,- UNITED STATES: Florida,- UNITED STATES: Florida,1.0,Miami International Airport: Miami,Miami International Airport: Miami International Airport,Miami International Airport: Miami,0.0,AFRICA,AFRICA: Africa,AFRICA,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,MSP,United States: MINNESOTA,United States: Minnesota,United States: MINNEAPOLIS,0.6666666666666666,MINNEAPOLIS-ST PAUL INTL AIRPORT,MINNEAPOLIS ST PAUL INTL  Minneapolis-St Paul International Airport,MINNEAPOLIS ST PAUL INTL AIRPORT,0.0,AMERICA: North America,AFRICA,- NORTH AMERICA:,0.3333333333333333,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,MSY,Louisiana: United States,Louisiana: UNITED STATES,Louisiana: United States,1.0,Louis Armstrong New Orleans International Airport: Louis Armstrong New Orleans International Airport,HOUSTON INTERCONTINENTAL  George Bush Intercontinental Airport,Louis Armstrong New Orleans International Airport: Louis Armstrong New Orleans International Airport,0.5,AFRICA,AFRICA: Africa,AMERICA: North America,0.3333333333333333,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,NRT,Japan: NORTHERN TOYAMA,Japan: NORTHERN TOYAMA,Japan: NORTHERN TOYAMA,1.0,Narita,NRT: Narita International Airport.,NARITA: Narita International Airport,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,OAK,United States: USA,United States: California,United States: California,0.6666666666666666,OAK: Oakland International Airport.,OAKLAND INTERNATIONAL AIRPORT,Oakland International Airport: Oakland,0.0,AFRICA,AFRICA: Africa,AFRICA,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,OKC,- CZECH REPUBLIC,- CZECH REPUBLIC: Okrajina,- UNITED STATES: Oklahoma,0.3333333333333333,OKC: Oklahoma City Airport,OKC: Will Rogers World Airport,OKC: Oklahoma City Airport,0.66,- NORTH AMERICA,AFRICA: Africa,AFRICA,0.3333333333333333,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,ORD,United States: CHICAGO,United States: CHICAGO,United States: CHICAGO,1.0,ORD: Chicago O'Hare International Airport,ORD: Chicago O'Hare International Airport,ORD: O'Hare International Airport,0.5,AMERICA: North America,North America: NORTH AMERICA,AMERICA: North America,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,PDX,- UNITED STATES,- UNITED STATES,- UNITED STATES:,0.6666666666666666,PORTLAND INTL AIRPORT,PORTLAND INTL AIRPORT.,PORTLAND INTERNATIONAL  Portland International Airport,1.0,- NORTH AMERICA,AFRICA,- NORTH AMERICA,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,PHX,United States: PHX,- UNITED STATES,United States: PHX,0.6666666666666666,PHOENIX SKY HARBOR INTL  Phoenix Sky Harbor International Airport,PHX: Phoenix Sky Harbor International Airport,PHOENIX SKY HARBOR INTL  Phoenix Sky Harbor International Airport,0.0,- NORTH AMERICA,- NORTH AMERICA:,- NORTH AMERICA,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,PIT,- POLAND:,- POLAND:,- United States,0.6666666666666666,PIT: Pittsburgh International Airport,PIT: Pittsburgh International Airport,PIT: Pittsburgh International Airport,1.0,AFRICA: Africa,AFRICA: Africa,AFRICA,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,RDU,- UNITED STATES,United States: North Carolina,United States: North Carolina,0.6666666666666666,Raleigh-Durham International Airport: Raleigh Durham International Airport.,RALEIGH-DURHAM INTL: Raleigh-Durham International Airport,RALEIGH-DURHAM INTL AIRPORT.,0.0,AMERICA: North America,- NORTH AMERICA,- NORTH AMERICA,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,SFO,United States: San Francisco,United States: San Francisco,United States: San Francisco,1.0,SAN FRANCISCO INTERNATIONAL  San Francisco International Airport,SAN FRANCISCO INTERNATIONAL  San Francisco International Airport,SAN FRANCISCO INTL  San Francisco International Airport,0.0,AMERICA: North America,AMERICA: North America,AMERICA: North America,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,SEA,United States: SEATTLE,- United States,- United States,0.6666666666666666,SEATAC: Seattle-Tacoma International Airport,SEATTLE-TACOMA INTERNATIONAL  Seattle Tacoma International Airport,SEATTLE-TACOMA INTERNATIONAL  Seattle Tacoma International Airport,0.0,- ASIA,- NORTH AMERICA,- NORTH AMERICA,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,SLC,- UNITED STATES,- UNITED STATES,- UNITED STATES:,0.6666666666666666,SLC: Salt Lake City International Airport.,SLC: Salt Lake City International Airport.,SLC: Salt Lake City International Airport,1.0,AMERICA: North America,- NORTH AMERICA,- NORTH AMERICA,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,SMF,Slovenia: SMF,- UNITED STATES,Italy: Siena,0.3333333333333333,Sacramento International Airport: Sacramento.,Sacramento International Airport: Sacramento Airport,Sacramento International Airport: Sacramento International Airport,0.0,AFRICA,AFRICA,AFRICA,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,STL,United States: ST Louis,United States: ST Louis,United States: ST Louis,1.0,ST LOUIS INTL  St Louis Airport,ST LOUIS INTL  St Louis Airport,ST LOUIS REGIONAL: St Louis Lambert International Airport,1.0,AMERICA: North America,AFRICA: Africa,AMERICA: North America,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,TPA,- USA: Puerto Rico,- United States: Pennsylvania,- UNITED STATES: Guam,0.3333333333333333,Tampa International Airport: Tampa International Airport,Tampa International Airport: Tampa International Airport,Tampa International Airport: Tampa International Airport,0.0,AFRICA:,AFRICA:,AFRICA: Africa,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,YVR,- CANADA: Vancouver,- CANADA: Vancouver,- CANADA: Vancouver,1.0,Vancouver International Airport: Vancouver International Airport,Vancouver International Airport: Vancouver International Airport,Vancouver International Airport: Vancouver International Airport,1.0,- NORTH AMERICA,- NORTH AMERICA,- NORTH AMERICA,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,YUL,- CANADA: Montreal,- CANADA,- CANADA: Montreal,0.6666666666666666,Pierre Elliott Trudeau International Airport: Pierre Elliott Trudeau International Airport,MONTRAL PIERRE ELLIOTT TRUDEAU INTL AIRPORT,MONTRAL PIERRE ELLIOTT TRUDEAU INTL AIRPORT,0.0,- NORTH AMERICA,- NORTH AMERICA,- NORTH AMERICA,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,YYZ,CANADA: Toronto,- CANADA: Ontario,Canada: Toronto,0.6666666666666666,TORONTO PEEL REGIONS INTERNATIONAL  Toronto Pearson International Airport,TORONTO PEEL REGINALD FALCONER INTL  Toronto Pearson International Airport,TORONTO PEEL REGional Airport: Toronto Pearson International Airport,1.0,- NORTH AMERICA,- NORTH AMERICA,- NORTH AMERICA,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,ABQ,United States: NEW MEXICO,- UNITED STATES,United States: NEW MEXICO,0.6666666666666666,ALBUQUERQUE INTERNATIONAL AIRPORT,ALBUQUERQUE INTERNATIONAL  Albuquerque International Airport,ALBUQUERQUE INTERNATIONAL  Albuquerque International Airport,0.0,- NORTH AMERICA,AMERICA: North America,AMERICA: North America,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
North America,ACN,- CANADA: Canada,- CANADA: Canada,- CANADA: Canada,1.0,ACN: Ankara Esenboğa Airport,ACN: Ankara Esenboğa Airport,ACN: Ankara Esenboğa Airport,0.0,ASIA: Asia,AUSTRALIA: Australia,AFRICA: Africa,0.3333333333333333,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
