Question,Answer1,T11,T21,T31,T41,T51,neural_ans1_prob,Answer2,T12,T22,T32,T42,T52,neural_ans2_prob,Answer3,T13,T23,T33,T43,T53,neural_ans3_prob,bing_return
Hawaii got this official nickname with statehood in 1959,"""The Aloha State""",yes,yes,yes,yes,yes,1.0,- $100. Paradise,no,no,no,no,no,0.0,Northwestern,no,no,no,no,no,1.0,False
"A Roman official, or a Chicago newspaper              (7)",Tribune,yes,yes,yes,yes,yes,1.0,EXCERPT,no,no,no,no,no,0.0,Fiat,yes,yes,yes,yes,yes,0.0,False
"...this pasta, thinner than spaghetti, whose name is Italian for ""little worms""",vermicelli,yes,yes,yes,yes,yes,1.0,- $200. Capellini,yes,yes,yes,yes,yes,1.0,Afternoon of a Faun,no,no,no,no,no,1.0,False
"He's the emperor portrayed here in 1804, clad in his elaborate coronation dress:",Napoleon Bonaparte,yes,yes,yes,yes,yes,1.0,NAPOLEON,yes,yes,yes,yes,yes,1.0,Race or color,no,no,no,no,no,1.0,True
"In a fitted skirt, the inverted fold that gives the wearer freedom to walk or punt",a kick pleat,yes,yes,yes,yes,yes,1.0,- 10. Swish,yes,yes,yes,yes,yes,1.0,tear/tier,yes,yes,yes,yes,yes,0.0,False
Sir Francis Drake looted & burned the Spanish fort at this Florida site in 1586,St. Augustine,yes,yes,yes,yes,yes,1.0,St.Marks,yes,yes,yes,yes,yes,1.0,stupendous,no,no,no,no,no,1.0,False
"So far it's had 16 chief justices, starting with John Jay & ending with William Rehnquist",the Supreme Court,yes,yes,yes,yes,yes,1.0,REHNQUIST,yes,yes,yes,yes,yes,1.0,South Vietnam,no,no,no,no,no,1.0,False
A milliner makes & sells these; I believe the cloche is making a comeback,hats,yes,yes,yes,yes,yes,1.0,HAT,yes,yes,yes,yes,yes,1.0,Afternoon of a Faun,yes,yes,yes,yes,yes,0.0,True
"""Athletic"" name of this 5th century B.C. sculpture by Myron:","""The Discus Thrower""",yes,yes,yes,yes,yes,1.0,Discobolus,yes,yes,yes,yes,yes,1.0,stupendous,no,no,no,no,no,1.0,False
"Hey 13th century knight, you've got this flexible armor made of interlinked metal rings",chain mail,yes,yes,yes,yes,yes,1.0,CHAINHAW,no,no,no,no,no,0.0,Thick,no,no,no,no,no,1.0,False
Mrs. David Arquette,Courteney Cox,no,no,no,no,no,0.0,AWNSER,no,no,no,no,no,0.0,St. Patrick's,no,no,no,no,no,1.0,False
"You can ""wax"" nostalgic at the historical figures in this museum next to the London Planetarium",Madame Tussaud,yes,yes,yes,yes,yes,1.0,- 1. Science,no,no,no,no,no,0.0,Dune,no,no,no,no,no,1.0,False
"Until 1937 the Lakehurst, New Jersey, naval air station was the U.S. transatlantic terminal for these craft",Dirigibles,yes,yes,yes,yes,yes,1.0,Zeppelins,yes,yes,yes,yes,yes,1.0,fell,no,no,no,no,no,1.0,False
"India, Italy,  Iceland",India,yes,yes,yes,yes,yes,1.0,Peninsula,no,no,no,no,no,0.0,"""I Just Saw Her Standing There""",no,no,no,no,no,1.0,False
"Named for an astronomer, it's a huge ""cloud"" of comets existing at the edge of the solar system",the Oort Cloud,yes,yes,yes,yes,yes,1.0,OORT,yes,yes,yes,yes,yes,1.0,Fiat,yes,yes,yes,yes,yes,0.0,True
"If you're using a GPS device to get around, you should know GPS stands for this",Global Positioning System,yes,yes,yes,yes,yes,1.0,ANSWER,yes,yes,yes,yes,yes,1.0,Private,no,no,no,no,no,1.0,False
The Valencia type of this fruit is good for juice,orange,yes,yes,yes,yes,yes,1.0,Orange,yes,yes,yes,yes,yes,1.0,Daytona Beach,no,no,no,no,no,1.0,True
"In the toe-counting rhyme, it's where the second little piggy stayed",at home,yes,yes,yes,yes,yes,1.0,- 3. ANSWER,no,no,no,no,no,0.0,Right Guard,no,no,no,no,no,1.0,False
"It's the title mode of transportation for 1928's ""Willie""",steamboat,yes,yes,yes,yes,yes,1.0,Train,yes,yes,yes,yes,yes,1.0,black and tan,yes,yes,yes,yes,yes,0.0,False
"i.e. ""No Credit"", the phrase ""cash on"" this probably comes from saloons using it as a table or countertop",on the barrel,yes,yes,yes,yes,yes,1.0,- 1. AWNSER,no,no,no,no,no,0.0,Kongo,no,no,no,no,no,1.0,False
He was officially presented to the Welsh people on July 1,Prince Charles,yes,yes,yes,yes,yes,1.0,Charles,yes,yes,yes,yes,yes,1.0,a poor boy,no,no,no,no,no,1.0,True
Oakland Raiders 1969-78,John Madden,yes,yes,yes,yes,yes,1.0,AWNSER,no,no,no,no,no,0.0,Nashville Star,no,no,no,no,no,1.0,False
"According to one grisly legend, this czar blinded the architects of Moscow's St. Basil's Cathedral",Ivan the Terrible,yes,yes,yes,yes,yes,1.0,Ivan,yes,yes,yes,yes,yes,1.0,Kongo,no,no,no,no,no,1.0,True
"England's throne went from Ethelwulf to Ethelbald to Ethelbert to Ethelred to this ""great"" man",Alfred,yes,yes,yes,yes,yes,1.0,Alfred,yes,yes,yes,yes,yes,1.0,Best man,no,no,no,no,no,1.0,True
A heart with an arrow through it is often used to symbolize this holiday,Valentine's Day,yes,yes,yes,yes,yes,1.0,Valentine,yes,yes,yes,yes,yes,1.0,a pop-up,no,no,no,no,no,1.0,True
"Grumari has been called ""The Most Beautiful"" of these in Rio, & Ipanema, ""The Most Chic""",Beaches,no,no,no,no,no,0.0,BEACH,yes,yes,yes,yes,yes,1.0,Cardigan Bay,no,no,no,no,no,1.0,True
"This state's highest point is Puu Wekiu, a cinder cone atop Mauna Kea",Hawaii,no,no,no,no,no,0.0,Hawaii,no,no,no,no,no,0.0,"Olympia, Washington",no,no,no,no,no,1.0,True
"Found in fish, omega-3 oils are thought to lower the level of this bad cholesterol",LDL (low density lipoproteins),yes,yes,yes,yes,yes,1.0,- 3. LDL,no,no,no,no,no,0.0,a pop-up,no,no,no,no,no,1.0,False
A circle of mushrooms in a grassy area named for the belief it's where magic beings danced,fairy ring,yes,yes,yes,yes,yes,1.0,- 200. AINSLEY,yes,yes,yes,yes,yes,1.0,stupendous,no,no,no,no,no,1.0,False
This style of home named for a Massachusetts peninsula features a gabled roof & a central chimney,a Cape Cod,yes,yes,yes,yes,yes,1.0,CAPE,yes,yes,yes,yes,yes,1.0,as a bug in a rug,yes,yes,yes,yes,yes,0.0,True
"Christopher Lee, Edmund Purdom, Gert Frobe & Lionel Barrymore all monkeyed around as this ""Mad Monk""",Rasputin,yes,yes,yes,yes,yes,1.0,DRACULA,yes,yes,yes,yes,yes,1.0,Judgment at Nuremberg,yes,yes,yes,yes,yes,0.0,False
An arctophile loves these cuddly items named for a U.S. president,teddy bears,yes,yes,yes,yes,yes,1.0,BEAR,yes,yes,yes,yes,yes,1.0,a Klondike bar,yes,yes,yes,yes,yes,0.0,True
This song associated with Yale was popularized by Yale alumnus Rudy Vallee,"""The Whiffenpoof Song""",yes,yes,yes,yes,yes,1.0,SkullandCrossbones,yes,yes,yes,yes,yes,1.0,Sir William Herschel,no,no,no,no,no,1.0,False
This country's Governor General's Award has 7 categories each for writing in English & French,Canada,yes,yes,yes,yes,yes,1.0,OBCS,no,no,no,no,no,0.0,bottlenose,no,no,no,no,no,1.0,False
"The ""SS"" in ISS: Skylab & Russia's Salyut were early ones",a space station,yes,yes,yes,yes,yes,1.0,SPACE,no,no,no,no,no,0.0,$500 million,no,no,no,no,no,1.0,True
Period during which recruits learn combat skills,Basic training,yes,yes,yes,yes,yes,1.0,BASIC,no,no,no,no,no,0.0,soprano,no,no,no,no,no,1.0,True
"Mitch Hedberg: ""The depressing thing about"" this Chris Evert sport is ""no matter how good I get, I'll never be as good as a wall""",tennis,yes,yes,yes,yes,yes,1.0,Tennis,yes,yes,yes,yes,yes,1.0,$500 million,no,no,no,no,no,1.0,True
"In this artistic process, printing is done by forcing ink into grooves made by acid",copperplate etching,yes,yes,yes,yes,yes,1.0,Engraving,yes,yes,yes,yes,yes,1.0,the Village Vanguard,yes,yes,yes,yes,yes,0.0,False
"In the ""Goths"" episode, our heroes hand this group its worst defeat in 600 years on Aug. 9, 378",the Romans,yes,yes,yes,yes,yes,1.0,- 20. Adrianople,yes,yes,yes,yes,yes,1.0,dodgeball,yes,yes,yes,yes,yes,0.0,False
"This river's delta covers more than 12,000 square miles in Louisiana",Mississippi River,yes,yes,yes,yes,yes,1.0,Mississippi,no,no,no,no,no,0.0,pantry and paltry,no,no,no,no,no,1.0,True
"President who called Watergate ""A burden I shall bear for every day of the life that is left to me""",Richard Nixon,yes,yes,yes,yes,yes,1.0,AWNSER,no,no,no,no,no,0.0,London & Paris,no,no,no,no,no,1.0,False
It made news that a London burglar was caught by using these prints he left while listening at doors & windows,Earprints,yes,yes,yes,yes,yes,1.0,AWNSER,no,no,no,no,no,0.0,dodgeball,no,no,no,no,no,1.0,False
The pocket gopher uses this almost hairless appendage as a sense organ to feel its way in the dark,Tail,yes,yes,yes,yes,yes,1.0,"- 40. ""WHISKERS""",no,no,no,no,no,0.0,Hotel,no,no,no,no,no,1.0,False
"At night hummingbirds enter torpor, a short version of this, in which temp. lowers & metabolism slows",hibernation,yes,yes,yes,yes,yes,1.0,Hibernation,yes,yes,yes,yes,yes,1.0,Fiat,yes,yes,yes,yes,yes,0.0,True
"When parents hear this word, they think ""heavy snowstorm""; when teens hear it, they think ""yummy treat from Dairy Queen""",Blizzard,yes,yes,yes,yes,yes,1.0,- 4. BLIZZARD,yes,yes,yes,yes,yes,1.0,Dune,yes,yes,yes,yes,yes,0.0,False
The Holland type of this liquor first made in Holland is usually drunk straight,gin,yes,yes,yes,yes,yes,1.0,GENEVA,no,no,no,no,no,0.0,"Ontario, California",no,no,no,no,no,1.0,False
It's the name of the probe that sent back the 1976 images seen here,Viking,no,no,no,no,no,0.0,VOYAGER,yes,yes,yes,yes,yes,1.0,Cardigan Bay,no,no,no,no,no,1.0,False
In 1855 Joshua Stoddard patented this musical instrument often associated with circuses & merry-go-rounds,Calliope,yes,yes,yes,yes,yes,1.0,CALLS,no,no,no,no,no,0.0,1848,no,no,no,no,no,1.0,False
"He said of his role in ""Gladiator"", ""I've done some pretty physical stuff before, but this was unrelenting""",Russell Crowe,yes,yes,yes,yes,yes,1.0,RUSSEL,no,no,no,no,no,0.0,dodgeball,no,no,no,no,no,1.0,True
"You're consuming more than I can sustain if ""you're eating me out of"" these 2 things",House and home,yes,yes,yes,yes,yes,1.0,ANSWER,yes,yes,yes,yes,yes,1.0,S-T-A-P-H-Y-L-O-C-O-C-C-I,yes,yes,yes,yes,yes,0.0,False
The 1st electric version had only red & green lights & had to be worked by hand,Stop Light/Traffic Signal,yes,yes,yes,yes,yes,1.0,AWNSER,no,no,no,no,no,0.0,"Olympia, Washington",no,no,no,no,no,1.0,False
"The value of all goods & services produced within a country during a year makes up this, the GDP",the gross domestic product,yes,yes,yes,yes,yes,1.0,Output,yes,yes,yes,yes,yes,1.0,Judgment at Nuremberg,yes,yes,yes,yes,yes,0.0,False
This type of guard accompanies a casket at a military funeral,honor guard,yes,yes,yes,yes,yes,1.0,HONOR,yes,yes,yes,yes,yes,1.0,Indo-European,no,no,no,no,no,1.0,True
Dwight Eisenhower lived in the same Kansas home from the age of 8 until he went off to this school at age 20,West Point,no,no,no,no,no,0.0,- 4. West,no,no,no,no,no,0.0,(Erle Stanley) Gardner,no,no,no,no,no,1.0,False
"Despite warnings from Tim the Enchanter, a deadly rabbit decimates King Arthur's men in this spoof",Monty Python and the Holy Grail,yes,yes,yes,yes,yes,1.0,Monty,yes,yes,yes,yes,yes,1.0,tear/tier,no,no,no,no,no,1.0,True
Name of the Pepperidge Farm product seen here:,Goldfish,yes,yes,yes,yes,yes,1.0,BREAD,yes,yes,yes,yes,yes,1.0,"""I Just Saw Her Standing There""",no,no,no,no,no,1.0,False
"In the 1950s he was the first of the British playwrights known as ""Angry Young Men""","John Osborne (""Look Back In Anger"")",yes,yes,yes,yes,yes,1.0,Osbert,no,no,no,no,no,0.0,Best man,no,no,no,no,no,1.0,False
"Veloute, made of stock thickened with a flour & butter roux, is named for this fabric--it's that smooth",velvet,yes,yes,yes,yes,yes,1.0,Brocade.,yes,yes,yes,yes,yes,1.0,pantry and paltry,yes,yes,yes,yes,yes,0.0,False
"Vermont, which didn't approve a lottery until 1976, was where she wrote ""The Lottery"" in 1949",Shirley Jackson,yes,yes,yes,yes,yes,1.0,Shirley,no,no,no,no,no,0.0,bottlenose,no,no,no,no,no,1.0,True
"Flying at the then-incredible speed of 575 MPH, the Boeing 707 began commercial flight service in this decade",1950s,yes,yes,yes,yes,yes,1.0,,no,no,no,no,no,0.0,South Vietnam,no,no,no,no,no,1.0,False
These rare fungi are used in the diplomat sauce served over fish or shellfish,truffles,yes,yes,yes,yes,yes,1.0,ANSWERS,no,no,no,no,no,0.0,a book,no,no,no,no,no,1.0,False
"On July 30, 1965 this bill providing health care for the aged was signed into law",Medicare,yes,yes,yes,yes,yes,1.0,Medicare,yes,yes,yes,yes,yes,1.0,Philadelphia Flyers,no,no,no,no,no,1.0,True
"When he first came to Hoboken from Holland, this abstract Expressionist, who died at 93, painted houses",Willem de Kooning,no,no,no,no,no,0.0,ANSWER,no,no,no,no,no,0.0,Dune,no,no,no,no,no,1.0,False
"This name was especially popular in the 1800s, when a certain Miss Dickinson and Miss Bronte were born",Emily,yes,yes,yes,yes,yes,1.0,ANSWER,yes,yes,yes,yes,yes,1.0,Jenny,yes,yes,yes,yes,yes,0.0,False
"In a poetic drama, this biblical brother becomes a willing pupil of Lucifer",Cain,yes,yes,yes,yes,yes,1.0,Cain.,yes,yes,yes,yes,yes,1.0,the Village Vanguard,no,no,no,no,no,1.0,True
"To deal with a problem head on is ""to take"" it ""by the horns""",the bull,no,no,no,no,no,0.0,ANSWER,yes,yes,yes,yes,yes,1.0,fear itself,no,no,no,no,no,1.0,False
"Launched into orbit in 1990, it has a light-gathering mirror that's 94 inches in diameter",the Hubble (Space) Telescope,yes,yes,yes,yes,yes,1.0,- 15. Hubble,no,no,no,no,no,0.0,fear itself,no,no,no,no,no,1.0,False
"The financial dealings of her husband, John Zaccaro, caused controversy during her run for V.P.",Geraldine Ferraro,yes,yes,yes,yes,yes,1.0,SCANDAL,no,no,no,no,no,0.0,Best man,no,no,no,no,no,1.0,False
In 1939 U.S. lighthouses came under the jurisdiction of this branch of the armed services,the Coast Guard,yes,yes,yes,yes,yes,1.0,Coastguard,yes,yes,yes,yes,yes,1.0,Right Guard,no,no,no,no,no,1.0,True
June 24:  This man who had a good head on his shoulders before he met Salome,John the Baptist,yes,yes,yes,yes,yes,1.0,Shaw,no,no,no,no,no,0.0,fell,no,no,no,no,no,1.0,False
"As a teenager, this Israeli violinist made his American debut on ""The Ed Sullivan Show"" in 1958",Itzhak Perlman,yes,yes,yes,yes,yes,1.0,Shafran,yes,yes,yes,yes,yes,1.0,"""Strawberry Fields Forever""",no,no,no,no,no,1.0,False
1 of the 2 in 1901,Queen Victoria or Edward VII,yes,yes,yes,yes,yes,1.0,Canada.,no,no,no,no,no,0.0,London & Paris,yes,yes,yes,yes,yes,0.0,False
"Crisps: a man's face with a bushy mustache, parted bangs & a red bow tie",Pringles,no,no,no,no,no,0.0,AWNSER,no,no,no,no,no,0.0,allergy,no,no,no,no,no,1.0,False
The bombing of the city of Darwin is featured in this Baz Luhrmann epic,Australia,yes,yes,yes,yes,yes,1.0,Australia,yes,yes,yes,yes,yes,1.0,$500 million,no,no,no,no,no,1.0,True
"A tagline for this 2007 Will Smith film was ""The last man on Earth is not alone""",I Am Legend,yes,yes,yes,yes,yes,1.0,AIMS.,no,no,no,no,no,0.0,Philadelphia Flyers,no,no,no,no,no,1.0,False
"First published in 1970, Dee Brown's classic ""Indian History of the American West"" is titled ""Bury My Heart"" here",At Wounded Knee,no,no,no,no,no,0.0,Bury,no,no,no,no,no,0.0,Goshin,no,no,no,no,no,1.0,False
Abraham Lincoln's son Robert Todd was president of this sleeping car company from 1897 to 1911,Pullman,yes,yes,yes,yes,yes,1.0,- 4. UNION,no,no,no,no,no,0.0,Northwestern,yes,yes,yes,yes,yes,0.0,False
"In ""Frank Fairlegh"" Francis Edward Smedley wrote ""All's fair in"" these 2 activities",Love & War,yes,yes,yes,yes,yes,1.0,WAR,yes,yes,yes,yes,yes,1.0,Thick,yes,yes,yes,yes,yes,0.0,True
Her mother Mary Wollstonecraft was also an accomplished author,Mary Shelley,yes,yes,yes,yes,yes,1.0,AWNSER,no,no,no,no,no,0.0,Sir William Herschel,no,no,no,no,no,1.0,False
"Completed in 1345, the Ponte Vecchio crosses over the Arno River in this European country",Italy,yes,yes,yes,yes,yes,1.0,Italy,yes,yes,yes,yes,yes,1.0,Sandy Duncan,no,no,no,no,no,1.0,True
It's the country immediately to the west of Egypt,Libya,yes,yes,yes,yes,yes,1.0,- 200. ALGERIA,no,no,no,no,no,0.0,Hunkpapa,no,no,no,no,no,1.0,False
"""Old habits die"" this way",hard,no,no,no,no,no,0.0,- 1. HARD,no,no,no,no,no,0.0,The National Archives,no,no,no,no,no,1.0,False
This country is located across the Mozambique Channel from the coast of Africa,Madagascar,no,no,no,no,no,0.0,Mozambique.,yes,yes,yes,yes,yes,1.0,"""Heart Of Darkness""",no,no,no,no,no,1.0,False
This 1986 film earned a best actor nomination for tenor sax great Dexter Gordon,"""'Round Midnight""",yes,yes,yes,yes,yes,1.0,Cannon,no,no,no,no,no,0.0,Ostriches,no,no,no,no,no,1.0,False
"Don't let dull knives dampen your spirit, use one of these abrasive items to sharpen them",Whetstone,yes,yes,yes,yes,yes,1.0,WETSTONE,yes,yes,yes,yes,yes,1.0,a book,no,no,no,no,no,1.0,False
"""A Journal of the Plague Year"" by D.D.",Daniel Defoe,yes,yes,yes,yes,yes,1.0,Bphemist,no,no,no,no,no,0.0,the Village Vanguard,no,no,no,no,no,1.0,False
"In 2010 British Petroleum said it ""seemed inconceivable"" that this oil rig device, BP for short, could fail",the blowout preventer,yes,yes,yes,yes,yes,1.0,- 1. Macondo,no,no,no,no,no,0.0,"\""He Ain't Heavy, He's My Brother\""",no,no,no,no,no,1.0,False
Switzerland,red & white,yes,yes,yes,yes,yes,1.0,Neutral,no,no,no,no,no,0.0,The Everglades,no,no,no,no,no,1.0,False
"In 2009 this supporting actor Oscar winner's award was accepted by his mother, father & sister",Heath Ledger,yes,yes,yes,yes,yes,1.0,AWNSER,no,no,no,no,no,0.0,Right Guard,no,no,no,no,no,1.0,False
Marine mollusk good at arm to arm to arm to arm to arm to arm to arm to arm combat,octopus,yes,yes,yes,yes,yes,1.0,OCTOPUS,yes,yes,yes,yes,yes,1.0,Indo-European,no,no,no,no,no,1.0,False
(Sarah of the Clue Crew)  Spicy-sounding name for the type of comb I'm using to give Daily Double a good grooming,curry comb,yes,yes,yes,yes,yes,1.0,- 20. ANSWERS,no,no,no,no,no,0.0,siren (risen),yes,yes,yes,yes,yes,0.0,True
In 1513 Ponce de Leon landed in what's now this U.S. state & gave it its name,Florida,yes,yes,yes,yes,yes,1.0,- 1. FLORIDA,no,no,no,no,no,0.0,Afternoon of a Faun,no,no,no,no,no,1.0,False
"John Gray penned the book these 2 planets ""Together Forever--Relationship Skills for Lasting Love""",Mars & Venus (Venus & Mars accepted),yes,yes,yes,yes,yes,1.0,AWNSER,no,no,no,no,no,0.0,bloodshot,no,no,no,no,no,1.0,False
"The Beatles asked him ""What did you kill?""",Bungalow Bill,yes,yes,yes,yes,yes,1.0,ANSWER,no,no,no,no,no,0.0,Daytona Beach,no,no,no,no,no,1.0,False
The Idaho section of U.S. Highway 12 bears the name of these 2 men who passed through the area in the early 1800s,Lewis & Clark,yes,yes,yes,yes,yes,1.0,BrighamYoung,yes,yes,yes,yes,yes,1.0,The Sorbonne,no,no,no,no,no,1.0,False
This Providence university that dates back to 1764 is home to a NASA research center,Brown,yes,yes,yes,yes,yes,1.0,BROWN,yes,yes,yes,yes,yes,1.0,a poor boy,no,no,no,no,no,1.0,False
The strap-happy sandals named for these ancient combatants were hot in 2008,gladiators,yes,yes,yes,yes,yes,1.0,- 40. AWNSER,no,no,no,no,no,0.0,(Erle Stanley) Gardner,no,no,no,no,no,1.0,True
"you're lounging in Lima, the capital",Peru,no,no,no,no,no,0.0,- 1. PERU,no,no,no,no,no,0.0,White Mountains,no,no,no,no,no,1.0,False
"When your car is ""on the hook"", it's traveling this way",on a tow truck,no,no,no,no,no,0.0,- 1. ANSWERS,no,no,no,no,no,0.0,refracted,no,no,no,no,no,1.0,False
The American Library Association awards a medal named for this children's book publisher,(John) Newbery,yes,yes,yes,yes,yes,1.0,Dewey,yes,yes,yes,yes,yes,1.0,a Klondike bar,no,no,no,no,no,1.0,False
"His 1978 album ""52nd Street"" was named for a NYC area famous for its jazz scene",Billy Joel,yes,yes,yes,yes,yes,1.0,Greenwich,yes,yes,yes,yes,yes,1.0,Georges Feydeau,no,no,no,no,no,1.0,False
"Correspondents for this ABC show include Chris Wallace, Lynn Sherr & John Stossel",20/20,no,no,no,no,no,0.0,ANSWERS,no,no,no,no,no,0.0,Cardigan Bay,no,no,no,no,no,1.0,False
"In 1962 she said, ""Nineteen-fourteen was the birthday of us all""",Barbara Tuchman,yes,yes,yes,yes,yes,1.0,- 41. MARTIN,yes,yes,yes,yes,yes,1.0,London & Paris,no,no,no,no,no,1.0,False
This institution's vast collection includes the Spirit of St. Louis & Archie Bunker's chair,Smithsonian,yes,yes,yes,yes,yes,1.0,SMITHSONIAN,yes,yes,yes,yes,yes,1.0,White Mountains,yes,yes,yes,yes,yes,0.0,False
"You've got security with ""My word is my bond"", the motto of this London financial institution",the London Stock Exchange,yes,yes,yes,yes,yes,1.0,Barclays,yes,yes,yes,yes,yes,1.0,Satellites,no,no,no,no,no,1.0,True
"Known as the ""Little Flower"", he left the House of Representatives in 1933 & became mayor of NYC",Fiorello LaGuardia,no,no,no,no,no,0.0,LaGuardia,no,no,no,no,no,0.0,Scum,no,no,no,no,no,1.0,False
