Question,Answer1,T11,T21,T31,T41,T51,neural_ans1_prob,Answer2,T12,T22,T32,T42,T52,neural_ans2_prob,Answer3,T13,T23,T33,T43,T53,neural_ans3_prob,bing_return
"So far it's had 16 chief justices, starting with John Jay & ending with William Rehnquist",the Supreme Court,no,no,no,no,no,0.0,Twenty-Five,no,no,no,no,no,0.0,South Vietnam,no,no,no,no,no,1.0,False
A milliner makes & sells these; I believe the cloche is making a comeback,hats,yes,yes,yes,yes,yes,1.0,HATS,no,no,no,no,no,0.0,Afternoon of a Faun,no,no,no,no,no,1.0,True
"""Athletic"" name of this 5th century B.C. sculpture by Myron:","""The Discus Thrower""",no,no,no,no,no,0.0,Discobolus,yes,yes,yes,yes,yes,1.0,stupendous,no,no,no,no,no,1.0,False
"Hey 13th century knight, you've got this flexible armor made of interlinked metal rings",chain mail,yes,yes,yes,yes,yes,1.0,Chainmail,yes,yes,yes,yes,yes,1.0,Thick,no,no,no,no,no,1.0,True
Mrs. David Arquette,Courteney Cox,yes,yes,yes,yes,yes,1.0,Who,no,no,no,no,no,0.0,St. Patrick's,no,no,no,no,no,1.0,False
"You can ""wax"" nostalgic at the historical figures in this museum next to the London Planetarium",Madame Tussaud,yes,yes,yes,yes,yes,1.0,AWESOME,yes,yes,yes,yes,yes,1.0,Dune,no,no,no,no,no,1.0,False
"Until 1937 the Lakehurst, New Jersey, naval air station was the U.S. transatlantic terminal for these craft",Dirigibles,yes,yes,yes,yes,yes,1.0,Airships,yes,yes,yes,yes,yes,1.0,fell,no,no,no,no,no,1.0,False
"India, Italy,  Iceland",India,no,no,no,no,no,0.0,Countries,no,no,no,no,no,0.0,"""I Just Saw Her Standing There""",no,no,no,no,no,1.0,False
"Named for an astronomer, it's a huge ""cloud"" of comets existing at the edge of the solar system",the Oort Cloud,yes,yes,yes,yes,yes,1.0,Oort.,yes,yes,yes,yes,yes,1.0,Fiat,no,no,no,no,no,1.0,True
"If you're using a GPS device to get around, you should know GPS stands for this",Global Positioning System,yes,yes,yes,yes,yes,1.0,Global Positioning System,yes,yes,yes,yes,yes,1.0,Private,no,no,no,no,no,1.0,True
The Valencia type of this fruit is good for juice,orange,no,no,no,no,no,0.0,Orange,no,no,no,no,no,0.0,Daytona Beach,no,no,no,no,no,1.0,True
"In the toe-counting rhyme, it's where the second little piggy stayed",at home,no,no,no,no,no,0.0,Home,no,no,no,no,no,0.0,Right Guard,no,no,no,no,no,1.0,True
"It's the title mode of transportation for 1928's ""Willie""",steamboat,no,no,no,no,no,0.0,Steamboat,no,no,no,no,no,0.0,black and tan,no,no,no,no,no,1.0,True
"i.e. ""No Credit"", the phrase ""cash on"" this probably comes from saloons using it as a table or countertop",on the barrel,yes,yes,yes,yes,yes,1.0,Bar,yes,yes,yes,yes,yes,1.0,Kongo,no,no,no,no,no,1.0,True
He was officially presented to the Welsh people on July 1,Prince Charles,no,no,no,no,no,0.0,Who is Llywelyn?,no,no,no,no,no,0.0,a poor boy,no,no,no,no,no,1.0,False
Oakland Raiders 1969-78,John Madden,yes,yes,yes,yes,yes,1.0,Al Davis,yes,yes,yes,yes,yes,1.0,Nashville Star,no,no,no,no,no,1.0,False
"According to one grisly legend, this czar blinded the architects of Moscow's St. Basil's Cathedral",Ivan the Terrible,yes,yes,yes,yes,yes,1.0,Peter,no,no,no,no,no,0.0,Kongo,no,no,no,no,no,1.0,False
"England's throne went from Ethelwulf to Ethelbald to Ethelbert to Ethelred to this ""great"" man",Alfred,no,no,no,no,no,0.0,AWESOME,no,no,no,no,no,0.0,Best man,no,no,no,no,no,1.0,False
A heart with an arrow through it is often used to symbolize this holiday,Valentine's Day,no,no,no,no,no,0.0,Valentine's Day,no,no,no,no,no,0.0,a pop-up,no,no,no,no,no,1.0,True
"Grumari has been called ""The Most Beautiful"" of these in Rio, & Ipanema, ""The Most Chic""",Beaches,no,no,no,no,no,0.0,BEACHES,no,no,no,no,no,0.0,Cardigan Bay,no,no,no,no,no,1.0,True
"This state's highest point is Puu Wekiu, a cinder cone atop Mauna Kea",Hawaii,no,no,no,no,no,0.0,Hawaii,no,no,no,no,no,0.0,"Olympia, Washington",no,no,no,no,no,1.0,True
"Found in fish, omega-3 oils are thought to lower the level of this bad cholesterol",LDL (low density lipoproteins),no,no,no,no,no,0.0,LDL,yes,yes,yes,yes,yes,1.0,a pop-up,no,no,no,no,no,1.0,True
A circle of mushrooms in a grassy area named for the belief it's where magic beings danced,fairy ring,yes,yes,yes,yes,yes,1.0,FAIRY Ring,yes,yes,yes,yes,yes,1.0,stupendous,no,no,no,no,no,1.0,True
This style of home named for a Massachusetts peninsula features a gabled roof & a central chimney,a Cape Cod,yes,yes,yes,yes,yes,1.0,Cape,no,no,no,no,no,0.0,as a bug in a rug,no,no,no,no,no,1.0,True
"Christopher Lee, Edmund Purdom, Gert Frobe & Lionel Barrymore all monkeyed around as this ""Mad Monk""",Rasputin,yes,yes,yes,yes,yes,1.0,Dracula,no,no,no,no,no,0.0,Judgment at Nuremberg,no,no,no,no,no,1.0,False
An arctophile loves these cuddly items named for a U.S. president,teddy bears,yes,yes,yes,yes,yes,1.0,Teddy,yes,yes,yes,yes,yes,1.0,a Klondike bar,no,no,no,no,no,1.0,True
This song associated with Yale was popularized by Yale alumnus Rudy Vallee,"""The Whiffenpoof Song""",no,no,no,no,no,0.0,What Are You Knocking,no,no,no,no,no,0.0,Sir William Herschel,no,no,no,no,no,1.0,False
This country's Governor General's Award has 7 categories each for writing in English & French,Canada,no,no,no,no,no,0.0,Canada,no,no,no,no,no,0.0,bottlenose,no,no,no,no,no,1.0,True
"The ""SS"" in ISS: Skylab & Russia's Salyut were early ones",a space station,yes,yes,yes,yes,yes,1.0,Spacecraft,no,no,no,no,no,0.0,$500 million,no,no,no,no,no,1.0,False
Period during which recruits learn combat skills,Basic training,yes,yes,yes,yes,yes,1.0,Basic Training,yes,yes,yes,yes,yes,1.0,soprano,no,no,no,no,no,1.0,True
"Mitch Hedberg: ""The depressing thing about"" this Chris Evert sport is ""no matter how good I get, I'll never be as good as a wall""",tennis,no,no,no,no,no,0.0,Tennis,no,no,no,no,no,0.0,$500 million,no,no,no,no,no,1.0,True
"In this artistic process, printing is done by forcing ink into grooves made by acid",copperplate etching,no,no,no,no,no,0.0,Relief,no,no,no,no,no,0.0,the Village Vanguard,no,no,no,no,no,1.0,False
"In the ""Goths"" episode, our heroes hand this group its worst defeat in 600 years on Aug. 9, 378",the Romans,yes,yes,yes,yes,yes,1.0,Visigoths,yes,yes,yes,yes,yes,1.0,dodgeball,no,no,no,no,no,1.0,False
"This river's delta covers more than 12,000 square miles in Louisiana",Mississippi River,yes,yes,yes,yes,yes,1.0,Baton Rouge,no,no,no,no,no,0.0,pantry and paltry,no,no,no,no,no,1.0,False
"President who called Watergate ""A burden I shall bear for every day of the life that is left to me""",Richard Nixon,no,no,no,no,no,0.0,"""NIXON"".",no,no,no,no,no,0.0,London & Paris,no,no,no,no,no,1.0,True
It made news that a London burglar was caught by using these prints he left while listening at doors & windows,Earprints,no,no,no,no,no,0.0,Footprints,no,no,no,no,no,0.0,dodgeball,no,no,no,no,no,1.0,False
The pocket gopher uses this almost hairless appendage as a sense organ to feel its way in the dark,Tail,no,no,no,no,no,0.0,Whisker,no,no,no,no,no,0.0,Hotel,no,no,no,no,no,1.0,False
"At night hummingbirds enter torpor, a short version of this, in which temp. lowers & metabolism slows",hibernation,no,no,no,no,no,0.0,Hibernation,no,no,no,no,no,0.0,Fiat,no,no,no,no,no,1.0,True
"When parents hear this word, they think ""heavy snowstorm""; when teens hear it, they think ""yummy treat from Dairy Queen""",Blizzard,no,no,no,no,no,0.0,Blizzard,no,no,no,no,no,0.0,Dune,no,no,no,no,no,1.0,True
The Holland type of this liquor first made in Holland is usually drunk straight,gin,yes,yes,yes,yes,yes,1.0,Sluice,no,no,no,no,no,0.0,"Ontario, California",no,no,no,no,no,1.0,False
It's the name of the probe that sent back the 1976 images seen here,Viking,no,no,no,no,no,0.0,Voyager,no,no,no,no,no,0.0,Cardigan Bay,no,no,no,no,no,1.0,False
In 1855 Joshua Stoddard patented this musical instrument often associated with circuses & merry-go-rounds,Calliope,no,no,no,no,no,0.0,Calliope,no,no,no,no,no,0.0,1848,no,no,no,no,no,1.0,True
"He said of his role in ""Gladiator"", ""I've done some pretty physical stuff before, but this was unrelenting""",Russell Crowe,no,no,no,no,no,0.0,RussellCrowe,no,no,no,no,no,0.0,dodgeball,no,no,no,no,no,1.0,True
"You're consuming more than I can sustain if ""you're eating me out of"" these 2 things",House and home,yes,yes,yes,yes,yes,1.0,"$200. ""house"" and ""garden"".",no,no,no,no,no,0.0,S-T-A-P-H-Y-L-O-C-O-C-C-I,no,no,no,no,no,1.0,False
The 1st electric version had only red & green lights & had to be worked by hand,Stop Light/Traffic Signal,no,no,no,no,no,0.0,,no,no,no,no,no,0.0,"Olympia, Washington",no,no,no,no,no,1.0,False
"The value of all goods & services produced within a country during a year makes up this, the GDP",the gross domestic product,yes,yes,yes,yes,yes,1.0,GrossDomesticProduct,yes,yes,yes,yes,yes,1.0,Judgment at Nuremberg,yes,yes,yes,yes,yes,0.0,True
This type of guard accompanies a casket at a military funeral,honor guard,yes,yes,yes,yes,yes,1.0,HONORGUARD,no,no,no,no,no,0.0,Indo-European,no,no,no,no,no,1.0,True
Dwight Eisenhower lived in the same Kansas home from the age of 8 until he went off to this school at age 20,West Point,no,no,no,no,no,0.0,West Point,no,no,no,no,no,0.0,(Erle Stanley) Gardner,no,no,no,no,no,1.0,True
"Despite warnings from Tim the Enchanter, a deadly rabbit decimates King Arthur's men in this spoof",Monty Python and the Holy Grail,yes,yes,yes,yes,yes,1.0,Monty Python,no,no,no,no,no,0.0,tear/tier,no,no,no,no,no,1.0,True
Name of the Pepperidge Farm product seen here:,Goldfish,no,no,no,no,no,0.0,Goldfish,no,no,no,no,no,0.0,"""I Just Saw Her Standing There""",no,no,no,no,no,1.0,True
"In the 1950s he was the first of the British playwrights known as ""Angry Young Men""","John Osborne (""Look Back In Anger"")",yes,yes,yes,yes,yes,1.0,Alan,no,no,no,no,no,0.0,Best man,no,no,no,no,no,1.0,False
"Veloute, made of stock thickened with a flour & butter roux, is named for this fabric--it's that smooth",velvet,yes,yes,yes,yes,yes,1.0,Velvet,yes,yes,yes,yes,yes,1.0,pantry and paltry,no,no,no,no,no,1.0,True
"Vermont, which didn't approve a lottery until 1976, was where she wrote ""The Lottery"" in 1949",Shirley Jackson,no,no,no,no,no,0.0,ShirleyJackson,no,no,no,no,no,0.0,bottlenose,no,no,no,no,no,1.0,True
"Flying at the then-incredible speed of 575 MPH, the Boeing 707 began commercial flight service in this decade",1950s,yes,yes,yes,yes,yes,1.0,,no,no,no,no,no,0.0,South Vietnam,no,no,no,no,no,1.0,False
These rare fungi are used in the diplomat sauce served over fish or shellfish,truffles,no,no,no,no,no,0.0,Aspic,no,no,no,no,no,0.0,a book,no,no,no,no,no,1.0,False
"On July 30, 1965 this bill providing health care for the aged was signed into law",Medicare,yes,yes,yes,yes,yes,1.0,Social Security Act Expansion of 1965,no,no,no,no,no,0.0,Philadelphia Flyers,no,no,no,no,no,1.0,False
"When he first came to Hoboken from Holland, this abstract Expressionist, who died at 93, painted houses",Willem de Kooning,no,no,no,no,no,0.0,Willem,no,no,no,no,no,0.0,Dune,no,no,no,no,no,1.0,True
"This name was especially popular in the 1800s, when a certain Miss Dickinson and Miss Bronte were born",Emily,no,no,no,no,no,0.0,Authors,yes,yes,yes,yes,yes,1.0,Jenny,no,no,no,no,no,1.0,False
"In a poetic drama, this biblical brother becomes a willing pupil of Lucifer",Cain,no,no,no,no,no,0.0,Abel,no,no,no,no,no,0.0,the Village Vanguard,no,no,no,no,no,1.0,False
"To deal with a problem head on is ""to take"" it ""by the horns""",the bull,no,no,no,no,no,0.0,TACKLE,no,no,no,no,no,0.0,fear itself,no,no,no,no,no,1.0,False
"Launched into orbit in 1990, it has a light-gathering mirror that's 94 inches in diameter",the Hubble (Space) Telescope,no,no,no,no,no,0.0,What is Hubble?,no,no,no,no,no,0.0,fear itself,no,no,no,no,no,1.0,False
"The financial dealings of her husband, John Zaccaro, caused controversy during her run for V.P.",Geraldine Ferraro,no,no,no,no,no,0.0,AWKWARDNESS,no,no,no,no,no,0.0,Best man,no,no,no,no,no,1.0,False
In 1939 U.S. lighthouses came under the jurisdiction of this branch of the armed services,the Coast Guard,yes,yes,yes,yes,yes,1.0,Navy,yes,yes,yes,yes,yes,1.0,Right Guard,no,no,no,no,no,1.0,False
June 24:  This man who had a good head on his shoulders before he met Salome,John the Baptist,no,no,no,no,no,0.0,Who,no,no,no,no,no,0.0,fell,no,no,no,no,no,1.0,False
"As a teenager, this Israeli violinist made his American debut on ""The Ed Sullivan Show"" in 1958",Itzhak Perlman,no,no,no,no,no,0.0,ZVI ZAMIR,no,no,no,no,no,0.0,"""Strawberry Fields Forever""",no,no,no,no,no,1.0,False
1 of the 2 in 1901,Queen Victoria or Edward VII,yes,yes,yes,yes,yes,1.0,Edison,no,no,no,no,no,0.0,London & Paris,no,no,no,no,no,1.0,False
"Crisps: a man's face with a bushy mustache, parted bangs & a red bow tie",Pringles,no,no,no,no,no,0.0,Who is Salvador Dali?,no,no,no,no,no,0.0,allergy,no,no,no,no,no,1.0,False
The bombing of the city of Darwin is featured in this Baz Luhrmann epic,Australia,no,no,no,no,no,0.0,MOULINROUGE,no,no,no,no,no,0.0,$500 million,no,no,no,no,no,1.0,False
"A tagline for this 2007 Will Smith film was ""The last man on Earth is not alone""",I Am Legend,no,no,no,no,no,0.0,I'm sorry but can't confirm the correct response to that question.,no,no,no,no,no,0.0,Philadelphia Flyers,no,no,no,no,no,1.0,False
"First published in 1970, Dee Brown's classic ""Indian History of the American West"" is titled ""Bury My Heart"" here",At Wounded Knee,no,no,no,no,no,0.0,BURY MY HEART AT WOUND KILLER,no,no,no,no,no,0.0,Goshin,no,no,no,no,no,1.0,False
Abraham Lincoln's son Robert Todd was president of this sleeping car company from 1897 to 1911,Pullman,no,no,no,no,no,0.0,AWSTON,no,no,no,no,no,0.0,Northwestern,no,no,no,no,no,1.0,False
"In ""Frank Fairlegh"" Francis Edward Smedley wrote ""All's fair in"" these 2 activities",Love & War,no,no,no,no,no,0.0,War is,no,no,no,no,no,0.0,Thick,no,no,no,no,no,1.0,False
Her mother Mary Wollstonecraft was also an accomplished author,Mary Shelley,yes,yes,yes,yes,yes,1.0,Wollstoncraft,no,no,no,no,no,0.0,Sir William Herschel,no,no,no,no,no,1.0,False
"Completed in 1345, the Ponte Vecchio crosses over the Arno River in this European country",Italy,yes,yes,yes,yes,yes,1.0,Italy,yes,yes,yes,yes,yes,1.0,Sandy Duncan,no,no,no,no,no,1.0,True
It's the country immediately to the west of Egypt,Libya,no,no,no,no,no,0.0,Jordan,no,no,no,no,no,0.0,Hunkpapa,no,no,no,no,no,1.0,False
"""Old habits die"" this way",hard,no,no,no,no,no,0.0,AWAYS,no,no,no,no,no,0.0,The National Archives,no,no,no,no,no,1.0,False
This country is located across the Mozambique Channel from the coast of Africa,Madagascar,no,no,no,no,no,0.0,Australis,no,no,no,no,no,0.0,"""Heart Of Darkness""",no,no,no,no,no,1.0,False
This 1986 film earned a best actor nomination for tenor sax great Dexter Gordon,"""'Round Midnight""",yes,yes,yes,yes,yes,1.0,Who,no,no,no,no,no,0.0,Ostriches,no,no,no,no,no,1.0,False
"Don't let dull knives dampen your spirit, use one of these abrasive items to sharpen them",Whetstone,no,no,no,no,no,0.0,Sharps,no,no,no,no,no,0.0,a book,no,no,no,no,no,1.0,False
"""A Journal of the Plague Year"" by D.D.",Daniel Defoe,yes,yes,yes,yes,yes,1.0,Daniel Defoe,yes,yes,yes,yes,yes,1.0,the Village Vanguard,no,no,no,no,no,1.0,True
"In 2010 British Petroleum said it ""seemed inconceivable"" that this oil rig device, BP for short, could fail",the blowout preventer,no,no,no,no,no,0.0,Deepwater,no,no,no,no,no,0.0,"\""He Ain't Heavy, He's My Brother\""",no,no,no,no,no,1.0,False
Switzerland,red & white,no,no,no,no,no,0.0,Alps,no,no,no,no,no,0.0,The Everglades,no,no,no,no,no,1.0,False
"In 2009 this supporting actor Oscar winner's award was accepted by his mother, father & sister",Heath Ledger,no,no,no,no,no,0.0,Who is Heath Ledger?,no,no,no,no,no,0.0,Right Guard,no,no,no,no,no,1.0,False
Marine mollusk good at arm to arm to arm to arm to arm to arm to arm to arm combat,octopus,yes,yes,yes,yes,yes,1.0,Shelled,no,no,no,no,no,0.0,Indo-European,no,no,no,no,no,1.0,False
(Sarah of the Clue Crew)  Spicy-sounding name for the type of comb I'm using to give Daily Double a good grooming,curry comb,no,no,no,no,no,0.0,AWNSER,no,no,no,no,no,0.0,siren (risen),no,no,no,no,no,1.0,False
In 1513 Ponce de Leon landed in what's now this U.S. state & gave it its name,Florida,yes,yes,yes,yes,yes,1.0,Florida.,no,no,no,no,no,0.0,Afternoon of a Faun,no,no,no,no,no,1.0,False
"John Gray penned the book these 2 planets ""Together Forever--Relationship Skills for Lasting Love""",Mars & Venus (Venus & Mars accepted),yes,yes,yes,yes,yes,1.0,"$100. ""AWESOME""",no,no,no,no,no,0.0,bloodshot,no,no,no,no,no,1.0,True
"The Beatles asked him ""What did you kill?""",Bungalow Bill,no,no,no,no,no,0.0,Who,no,no,no,no,no,0.0,Daytona Beach,no,no,no,no,no,1.0,False
The Idaho section of U.S. Highway 12 bears the name of these 2 men who passed through the area in the early 1800s,Lewis & Clark,yes,yes,yes,yes,yes,1.0,LewisClark,yes,yes,yes,yes,yes,1.0,The Sorbonne,no,no,no,no,no,1.0,False
This Providence university that dates back to 1764 is home to a NASA research center,Brown,no,no,no,no,no,0.0,Brown,no,no,no,no,no,0.0,a poor boy,no,no,no,no,no,1.0,True
The strap-happy sandals named for these ancient combatants were hot in 2008,gladiators,no,no,no,no,no,0.0,OXFORDS,no,no,no,no,no,0.0,(Erle Stanley) Gardner,no,no,no,no,no,1.0,True
"you're lounging in Lima, the capital",Peru,yes,yes,yes,yes,yes,1.0,Peru,yes,yes,yes,yes,yes,1.0,White Mountains,no,no,no,no,no,1.0,False
"When your car is ""on the hook"", it's traveling this way",on a tow truck,no,no,no,no,no,0.0,Southward,no,no,no,no,no,0.0,refracted,no,no,no,no,no,1.0,True
The American Library Association awards a medal named for this children's book publisher,(John) Newbery,yes,yes,yes,yes,yes,1.0,Harper,no,no,no,no,no,0.0,a Klondike bar,no,no,no,no,no,1.0,False
"His 1978 album ""52nd Street"" was named for a NYC area famous for its jazz scene",Billy Joel,yes,yes,yes,yes,yes,1.0,Greenwich,no,no,no,no,no,0.0,Georges Feydeau,no,no,no,no,no,1.0,False
"Correspondents for this ABC show include Chris Wallace, Lynn Sherr & John Stossel",20/20,no,no,no,no,no,0.0,20/20,no,no,no,no,no,0.0,Cardigan Bay,no,no,no,no,no,1.0,False
"In 1962 she said, ""Nineteen-fourteen was the birthday of us all""",Barbara Tuchman,no,no,no,no,no,0.0,AWOL,no,no,no,no,no,0.0,London & Paris,no,no,no,no,no,1.0,True
This institution's vast collection includes the Spirit of St. Louis & Archie Bunker's chair,Smithsonian,no,no,no,no,no,0.0,MUSEUM,no,no,no,no,no,0.0,White Mountains,no,no,no,no,no,1.0,False
"You've got security with ""My word is my bond"", the motto of this London financial institution",the London Stock Exchange,no,no,no,no,no,0.0,AWNESLEY,no,no,no,no,no,0.0,Satellites,no,no,no,no,no,1.0,False
"Known as the ""Little Flower"", he left the House of Representatives in 1933 & became mayor of NYC",Fiorello LaGuardia,yes,yes,yes,yes,yes,1.0,"$1000. ""Saint""",no,no,no,no,no,0.0,Scum,no,no,no,no,no,1.0,False
"Seen here, he's Nancy's sidekick",Sluggo,no,no,no,no,no,0.0,Who,no,no,no,no,no,0.0,berber,no,no,no,no,no,1.0,False
"The U.N. adopted this, the UDHR, in 1948; I guess it'll still apply if we ever get to Alpha Centauri",the Universal Declaration of Human Rights,yes,yes,yes,yes,yes,1.0,Universal Declaration of Human Rights,yes,yes,yes,yes,yes,1.0,a Good Humor bar,no,no,no,no,no,1.0,False
"The lesser members of an organization, or the vertical & horizontal rows on a chessboard",Rank and file,no,no,no,no,no,0.0,RANKS,no,no,no,no,no,0.0,"""I Just Saw Her Standing There""",no,no,no,no,no,1.0,True
